customer_id,name,email,age,gender,region,country,city,income,registration_date,segment,preferred_payment,preferred_device,total_purchases,newsletter_subscription,loyalty_points
CUST04546,Jason Brown,jnavarro@example.net,46.0,,Latin America,Colombia,Williamburgh,79277,2022-07-26,VIP,Gift Card,Mobile,6,True,6056
CUST04547,Jeremy Martin,denise64@example.net,56.0,Male,Europe,Germany,Maldonadofort,32697,2022-12-12,New,PayPal,App,26,False,743
CUST04548,Seth Myers,wharris@example.com,27.0,Female,Latin America,Brazil,South Elizabethland,99080,2023-08-27,Loyal,Apple Pay,Mobile,79,False,1418
CUST04549,Nicholas Moore,uparker@example.org,38.0,Female,Europe,Netherlands,Rhodesborough,160300,2023-10-21,Loyal,Apple Pay,App,75,False,3107
CUST04550,Lori Brandt,sara62@example.com,,Other,Latin America,Colombia,Woodsfurt,74411,2022-10-20,Loyal,Bank Transfer,Mobile,11,False,5162
CUST04551,Kaitlin Martinez,jorge23@example.com,41.0,Male,Middle East & Africa,Egypt,Dannyborough,130287,2022-06-14,At Risk,PayPal,Desktop,97,False,1783
CUST04552,Rachael Barnes,anelson@example.org,62.0,Male,Asia Pacific,Australia,Laurenchester,81003,2022-03-03,New,Google Pay,App,80,False,6731
CUST04553,Christopher Wood,henry36@example.com,61.0,Female,Europe,Germany,Matthewview,32155,2023-08-22,New,Credit Card,Tablet,20,True,3943
CUST04554,Nicole Waller,youngkevin@example.net,51.0,Female,Europe,Netherlands,New Shane,157665,2022-03-25,VIP,Credit Card,App,1,True,5314
CUST04555,Catherine Williams,mark64@example.net,64.0,,North America,Mexico,Samuelmouth,192743,2023-07-27,Returning,Credit Card,Tablet,1,True,5084
CUST04556,Michelle Harris,nicole76@example.com,45.0,Other,Europe,Spain,North Shirleymouth,119492,2022-10-18,Returning,Apple Pay,Desktop,64,True,6368
CUST04557,Amy Mathews,mbarton@example.org,28.0,,North America,Mexico,Rebeccaberg,141663,2023-02-12,Loyal,Bank Transfer,App,55,True,6771
CUST04558,Denise Compton,wbrown@example.net,40.0,Female,Middle East & Africa,UAE,Jeffreyberg,73781,2022-08-21,Loyal,Google Pay,Desktop,72,True,3297
CUST04559,Devin Boone,proach@example.net,54.0,Male,Europe,UK,Bruceview,140689,2023-12-01,At Risk,Google Pay,Mobile,38,False,8191
CUST04560,Kaylee Cruz,KimberlySmithathotmail.com,114.0,,North America,Mexico,New Jenniferfurt,114879,2023-09-21,Dormant,Debit Card,Desktop,1,False,3082
CUST04561,Christopher Gonzales,pamelapittman@example.net,51.0,Male,Latin America,Chile,Garciastad,199724,2023-07-06,Loyal,Apple Pay,App,2,True,6199
CUST04562,Kimberly Peterson,mpierce@example.com,74.0,Male,Latin America,Brazil,Martinezfurt,61845,2022-08-20,New,PayPal,Mobile,48,True,8917
CUST04563,Sarah Young,calvinburns@example.com,38.0,,Asia Pacific,Australia,Gonzalezport,152010,2023-12-08,VIP,Google Pay,Desktop,87,False,9777
CUST04564,Sarah Sanders,haletina@example.org,58.0,,Europe,Germany,Camachoville,94838,2023-09-19,New,Google Pay,App,2,True,2020
CUST04565,Lisa Gardner,vjackson@example.net,21.0,Other,North America,Mexico,Mendozafurt,159243,2023-05-28,New,Google Pay,Desktop,80,False,4234
CUST04566,John Beltran,sharijones@example.org,47.0,Male,Asia Pacific,India,East Jonathan,164436,2022-05-23,VIP,Gift Card,Tablet,69,True,3152
CUST04567,William Bryant,jpearson@example.com,75.0,,Asia Pacific,Australia,Wilkinsonland,103445,2022-06-27,New,Bank Transfer,App,95,True,6338
CUST04568,Felicia Herrera,april95@example.com,24.0,Male,North America,USA,East Sue,76767,2023-10-21,New,Apple Pay,App,96,False,4876
CUST04569,Chelsea Blake,carlabrown@example.org,58.0,,North America,Canada,Port Scott,178817,2022-05-19,New,Bank Transfer,Tablet,29,True,8703
CUST04570,Sabrina Davis,matthew24@example.com,71.0,Female,Latin America,Brazil,West Nancyhaven,75482,2022-10-02,VIP,Bank Transfer,Tablet,91,True,7189
CUST04571,Keith Miller,meredithfry@example.net,44.0,,North America,USA,Port Cassandratown,157857,2022-07-09,Returning,Credit Card,Tablet,11,False,5243
CUST04572,Jeffery Contreras,bcarson@example.com,33.0,Female,Latin America,Brazil,Port Monica,185606,2022-10-07,Loyal,Bank Transfer,Desktop,37,True,1956
CUST04573,Juan Lee,coltonabbott@example.com,42.0,,Latin America,Colombia,Evanmouth,56051,2023-03-30,New,Google Pay,Tablet,93,False,4034
CUST04574,Thomas Burgess,wyattsusan@example.org,49.0,,Europe,UK,Port Jessica,162768,2023-07-22,Loyal,Debit Card,Desktop,46,False,6692
CUST04575,Joanne Hammond,garciamatthew@example.com,20.0,Male,Latin America,Argentina,West Bethstad,1553519,2023-02-18,Loyal,Apple Pay,Tablet,92,False,4146
CUST04576,Karen Ward,oruiz@example.org,39.0,Other,North America,USA,West Andrea,135924,2022-09-28,Returning,Apple Pay,App,18,True,9828
CUST04577,Jacob Ballard,blakenolan@example.org,50.0,,Middle East & Africa,Saudi Arabia,Port Randy,193592,2023-02-10,Returning,PayPal,Mobile,41,False,4926
CUST04578,Valerie Kim,gjensen@example.net,39.0,,Europe,France,Youngport,167381,2022-10-25,New,Apple Pay,Mobile,79,True,9380
CUST04579,Jared Blevins,jennifer98@example.org,47.0,,Middle East & Africa,UAE,Port Robert,62471,2023-08-15,Dormant,Apple Pay,Tablet,6,False,384
CUST04580,Jamie Mckinney,kjuarez@example.org,67.0,Female,North America,Canada,West Donaldshire,88100,2023-09-16,Loyal,Google Pay,Mobile,57,True,9127
CUST04581,Ronald Adams,dylan92@example.org,33.0,Female,Latin America,Argentina,Susanmouth,181519,2023-08-15,At Risk,Gift Card,App,18,True,5867
CUST04582,Amy Riley,jordanelizabeth@example.net,59.0,Female,Asia Pacific,Australia,New Timothy,151332,2022-10-26,Returning,Google Pay,App,56,True,989
CUST04583,Miranda Gilbert,davissarah@example.org,43.0,Other,Europe,France,New Katherine,117760,2022-08-09,Loyal,Bank Transfer,Desktop,72,False,3289
CUST04584,Megan Richardson,garciapamela@example.net,63.0,Female,Latin America,Brazil,Shelbyfort,100060,2022-05-17,Loyal,Apple Pay,Mobile,62,True,5990
CUST04585,Vanessa Hunt,jmiller@example.org,43.0,Male,North America,Mexico,North Lance,28245,2023-11-08,Loyal,Debit Card,App,53,False,6395
CUST04586,Mrs. Jennifer Smith,smithteresa@example.net,69.0,Other,North America,Mexico,North Lori,133754,2023-10-15,Dormant,Google Pay,Desktop,73,True,104
CUST04587,Katherine Gonzalez,jason36@example.org,24.0,Other,North America,Mexico,Lake Nicoleville,132640,2022-11-25,Returning,Gift Card,Tablet,40,False,5095
CUST04588,Maria Anderson,joseph59@example.net,21.0,Other,Europe,UK,Port Francesville,45188,2022-09-02,New,Gift Card,App,17,False,4884
CUST04589,Sean Young,nkirby@example.net,59.0,Female,Europe,UK,Cameronchester,102520,2023-06-29,Loyal,PayPal,App,88,True,925
CUST04590,Samantha Good,stephanie92@example.org,103.0,Other,Latin America,Argentina,Amberborough,127915,2022-11-20,Loyal,Gift Card,App,73,True,751
CUST04591,Victoria Fisher,kjohnson@example.org,58.0,,Latin America,Brazil,North Katelynmouth,159516,2022-02-04,Returning,Gift Card,Desktop,16,False,1527
CUST04592,Daniel Evans,veronicabutler@example.net,34.0,Female,Europe,Netherlands,Lake Joseph,20243,2022-03-17,New,PayPal,Desktop,3,False,4419
CUST04593,Jennifer Bautista,dclark@example.org,47.0,Female,Europe,Germany,Jamesborough,130238,2023-04-12,Returning,PayPal,Tablet,98,False,5544
CUST04594,Natasha Ho,howardharold@example.com,61.0,Male,Europe,Italy,Port Laurenfort,199782,2023-01-01,Returning,Gift Card,Tablet,25,False,8177
CUST04595,Henry Ewing,bakerjoshua@example.net,23.0,Male,Latin America,Colombia,Hudsonborough,41415,2022-11-05,Returning,Debit Card,Tablet,90,False,3149
CUST04596,Margaret Hayes,jenniferjohnson@example.com,39.0,,Middle East & Africa,Saudi Arabia,Coryshire,114149,2022-04-27,Loyal,PayPal,Mobile,8,False,1142
CUST04597,Jose Parsons,mikeknight@example.net,28.0,Female,Asia Pacific,South Korea,Lake Randyfurt,158783,2023-07-16,Loyal,Credit Card,Desktop,52,False,3784
CUST04598,Victoria Moore,balexander@example.net,33.0,,North America,Mexico,Ericafurt,184411,2023-08-16,New,Apple Pay,Tablet,38,False,3723
CUST04599,Kevin Johnson,greenwendy@example.net,27.0,Other,Europe,Netherlands,West Kim,175488,2022-01-11,Returning,PayPal,App,68,False,8173
CUST04599,Kimberly Lee,timothy39@example.net,,,Asia Pacific,Singapore,East Shannonborough,$33K,2023-03-04,New,Apple Pay,Mobile,34,False,4488
CUST04601,Jennifer Day,hernandezmicheal@example.net,27.0,Other,Middle East & Africa,Saudi Arabia,Aprilborough,153676,2023-05-29,New,Credit Card,Desktop,53,False,1220
CUST04602,Colin Proctor,bryantabigail@example.net,56.0,Other,North America,USA,Heatherville,170026,2022-10-05,Loyal,PayPal,Mobile,79,True,9485
CUST04603,Michael Mckinney,alexis01@example.net,22.0,Other,Middle East & Africa,South Africa,South Natalietown,119423,2022-03-20,At Risk,Debit Card,Desktop,17,True,6941
CUST04604,Matthew Cummings,donaldsonxavier@example.com,40.0,Male,Asia Pacific,India,Lake James,178451,2022-09-06,Returning,Gift Card,Mobile,37,True,28
CUST04605,Meghan Martin,william10@example.net,41.0,Male,Asia Pacific,Singapore,Nicoleshire,143095,2022-06-02,Loyal,PayPal,Tablet,30,False,5746
CUST04606,Derrick Zuniga,xthomas@example.com,25.0,Female,Latin America,Colombia,Brownton,190565,2023-08-03,VIP,PayPal,Mobile,34,False,915
CUST04607,Ashley Drake,donnamartinez@example.org,50.0,Female,Latin America,Brazil,North Coleport,25271,2022-11-02,VIP,Credit Card,Mobile,76,False,9999
CUST04608,Nicole Reilly,ericchristensen@example.org,38.0,Other,Asia Pacific,Japan,Lake Robert,137912,2022-06-27,New,Gift Card,Tablet,80,True,7742
CUST04609,Kristy Black DVM,andersonpaul@example.com,64.0,Female,Europe,Netherlands,North Chaseburgh,52377,2023-07-25,Dormant,Credit Card,Desktop,10,True,6446
CUST04610,Kevin James,jeffreydominguez@example.org,27.0,Male,Asia Pacific,Singapore,Conniefurt,44814,2022-02-24,Returning,PayPal,Tablet,34,False,9070
CUST04611,Maria Joyce,lbullock@example.org,67.0,,Middle East & Africa,South Africa,South William,141739,2022-03-21,Returning,Credit Card,App,8,False,463
CUST04612,Casey Wagner,carterkyle@example.com,57.0,Male,Latin America,Brazil,Bakerton,117262,2022-03-11,New,Bank Transfer,App,17,False,3560
CUST04613,Nicholas Richardson,tina89@example.net,43.0,Female,Europe,Italy,Evanland,67003,2023-04-14,Returning,Debit Card,App,43,False,2505
CUST04614,Jeremy White,zdaniels@example.org,56.0,Other,North America,Canada,Lake Wayneburgh,157697,2023-11-08,New,Bank Transfer,App,6,False,8411
CUST04615,Jacqueline Miller,hmitchell@example.org,46.0,,Middle East & Africa,South Africa,Joyceshire,178404,2022-07-20,New,Apple Pay,Tablet,21,True,9648
CUST04616,Hunter Villegas,brooksmatthew@example.net,71.0,Male,Middle East & Africa,Saudi Arabia,Garychester,71161,2022-11-28,Returning,Gift Card,Tablet,47,False,4386
CUST04617,Craig Arnold,john52@example.org,69.0,Female,North America,Mexico,West Kimberly,173676,2022-06-21,VIP,Google Pay,Tablet,58,True,8639
CUST04618,Amy Martin,qhowe@example.org,69.0,Male,Europe,Italy,New Charles,58484,2022-04-21,VIP,Credit Card,App,46,True,5172
CUST04619,Martha Sanchez,yzhang@example.com,28.0,,Middle East & Africa,Egypt,Dustinport,146267,2023-03-16,Returning,Gift Card,App,13,False,5431
CUST04620,Jack Gill,mary81@example.org,102.0,Female,Europe,Germany,Taylorstad,189764,2022-10-01,VIP,Credit Card,Mobile,83,False,8111
CUST04621,Austin Smith,brucebrown@example.org,74.0,,Asia Pacific,Australia,North Jasonport,36665,2022-04-09,VIP,Bank Transfer,Desktop,60,False,5910
CUST04622,David May,tturner@example.org,25.0,Male,North America,USA,Port Nathanberg,25346,2023-12-11,Loyal,Debit Card,App,68,False,5041
CUST04623,Beth Brown,patriciachurch@example.org,74.0,,Middle East & Africa,Egypt,Annafurt,156787,2022-02-13,New,Credit Card,Desktop,45,True,2051
CUST04624,Melissa Bell,vsalazar@example.net,50.0,,Asia Pacific,Japan,Wongport,190877,2023-11-07,Loyal,Debit Card,Desktop,79,True,5421
CUST04625,Rachel Montgomery,brownmichael@example.com,71.0,Female,Europe,Italy,Hayesmouth,120421,2022-04-28,At Risk,Debit Card,App,82,True,8158
CUST04626,Theresa Ramos,klee@example.com,71.0,Female,Asia Pacific,Singapore,New Michellefort,120873,2023-06-23,Loyal,Apple Pay,App,41,True,1455
CUST04627,Austin Wilkerson,brandon52@example.org,74.0,Other,North America,Mexico,Olsentown,111203,2023-07-17,Returning,Gift Card,Mobile,69,False,2195
CUST04628,Matthew Browning,douglas59@example.net,38.0,Female,North America,Canada,Port Andrea,136933,2022-04-23,Returning,Bank Transfer,Desktop,40,False,4113
CUST04629,Jared Huffman,jesse16@example.org,69.0,,Middle East & Africa,Egypt,Parkerport,50157,2022-05-03,Loyal,Bank Transfer,Tablet,41,False,2880
CUST04630,Larry Rose,cperkins@example.com,30.0,Male,Asia Pacific,Singapore,Priscillaville,164929,2023-03-22,Returning,Google Pay,Mobile,99,False,7319
CUST04631,Kevin Mcintyre,woodamy@example.com,46.0,,North America,Canada,Wilsonstad,79904,2022-02-18,New,Google Pay,Tablet,1,False,963
CUST04632,Jamie Thompson,zsmith@example.com,25.0,Other,Asia Pacific,Singapore,Matthewhaven,161986,2023-07-25,Returning,Credit Card,Desktop,4,True,1468
CUST04633,Douglas Holland,jennifer93@example.com,46.0,,Middle East & Africa,Saudi Arabia,Reedtown,54230,2023-12-12,VIP,PayPal,Desktop,36,False,6115
CUST04634,Stephen Fuentes,kellyheather@example.net,22.0,,Latin America,Chile,Riceport,182330,2022-11-09,VIP,Bank Transfer,App,88,False,156
CUST04635,Lindsey Jackson,brandon27@example.com,39.0,Female,North America,Mexico,Sharonmouth,34311,2023-03-30,New,PayPal,Desktop,99,True,16
CUST04636,Joshua Sanders,richardpatterson@example.org,59.0,,Europe,Italy,Wilsonside,117527,2023-01-15,Dormant,Apple Pay,Tablet,60,False,6869
CUST04637,Jeremiah Robinson PhD,russellalicia@example.net,65.0,Female,Latin America,Colombia,Robertschester,140057,2023-06-17,Returning,Google Pay,App,62,False,1369
CUST04638,Calvin Kemp,vcompton@example.com,18.0,Other,North America,Canada,Lake Cynthia,133566,2022-07-17,Loyal,Google Pay,Desktop,97,True,3953
CUST04639,Jason Murphy,davidsonmaria@example.net,57.0,Female,Europe,UK,Davidborough,97847,2022-10-21,Loyal,Credit Card,Tablet,90,False,383
CUST04640,Gwendolyn Kim,DestinySaundersatgmail.com,71.0,,Latin America,Brazil,Walshtown,118358,2023-01-23,VIP,Debit Card,Desktop,42,True,4855
CUST04641,Jeremy Brown,uburke@example.org,56.0,Male,Europe,Spain,Crystalstad,20018,2022-08-16,At Risk,Bank Transfer,App,20,True,1022
CUST04642,Mr. Timothy Garcia,tanya00@example.org,25.0,,Middle East & Africa,Saudi Arabia,Jacksonstad,112174,2023-11-04,Returning,Credit Card,Desktop,56,False,1994
CUST04643,Janet Vazquez,danielwhite@example.net,32.0,Male,Latin America,Brazil,Brianstad,133630,2022-09-17,VIP,PayPal,Desktop,35,True,1959
CUST04644,Mr. Joseph Jordan Jr.,kristin25@example.org,46.0,Female,Latin America,Chile,Parkerberg,179588,2022-10-16,New,Credit Card,Tablet,53,False,528
CUST04645,Rachael Johnson,jason42@example.net,61.0,,Middle East & Africa,Saudi Arabia,North Joshua,32763,2022-06-17,Loyal,PayPal,App,9,True,2450
CUST04646,Christopher Peterson,barnesrebecca@example.com,19.0,,Middle East & Africa,South Africa,Port Nancyville,154510,2022-02-14,Loyal,Google Pay,Tablet,92,False,7410
CUST04647,Trevor Gonzales,william60@example.net,34.0,Other,Middle East & Africa,South Africa,Arthurshire,76831,2022-09-21,Loyal,Google Pay,App,68,False,8812
CUST04648,Jean Franco,vickiemccann@example.net,46.0,Female,Latin America,Argentina,Port Harry,86489,2022-08-04,New,Bank Transfer,Mobile,2,True,9336
CUST04649,Keith Lozano,jessica65@example.org,75.0,,Latin America,Brazil,Lake Jennifermouth,105053,2023-04-12,VIP,Gift Card,Tablet,76,False,261
CUST04650,Kevin Baker,joseph52@example.org,106.0,Female,North America,USA,Lake Anthonyton,1403328,2022-09-24,New,Bank Transfer,Desktop,9,False,6256
CUST04651,Andrew Brown,antoniohudson@example.com,35.0,Female,Latin America,Brazil,Thomasburgh,24656,2022-07-01,New,Google Pay,Mobile,38,False,5055
CUST04652,Lance Kennedy,copelanddavid@example.com,59.0,Male,Middle East & Africa,UAE,New Ricky,82908,2022-09-27,Loyal,Apple Pay,Tablet,8,False,2747
CUST04653,Meghan Lewis,alexandra53@example.org,24.0,,Europe,Netherlands,East Antonio,117963,2022-05-27,Returning,Bank Transfer,Mobile,61,True,3648
CUST04654,Jesus Jackson,barrerajay@example.net,71.0,Other,North America,Mexico,New Steven,180236,2023-10-28,VIP,Credit Card,Desktop,91,True,6245
CUST04655,Timothy Martin,rita93@example.net,19.0,Male,Middle East & Africa,UAE,Johnsonfort,92290,2022-10-07,Returning,PayPal,App,94,False,4610
CUST04656,Sean Cole,srollins@example.net,21.0,Male,Middle East & Africa,Egypt,New Kathryn,110994,2022-02-01,New,PayPal,Desktop,78,True,4177
CUST04657,Gregory Mcdaniel,wilsonbryce@example.org,53.0,Male,Europe,Italy,East Alyssa,168015,2023-09-27,VIP,Google Pay,Mobile,56,True,345
CUST04658,George Nelson,sandra22@example.org,61.0,,Middle East & Africa,Saudi Arabia,South Deniseburgh,33102,2022-03-16,Returning,Gift Card,Desktop,38,False,1322
CUST04659,Andrew Richard,joshua96@example.net,73.0,Male,Latin America,Chile,South Daniel,121905,2023-09-24,New,Apple Pay,App,88,True,9983
CUST04660,Christina Chapman,mark42@example.com,18.0,Male,Asia Pacific,Japan,Brownville,127276,2022-09-07,Loyal,Google Pay,Desktop,44,False,9082
CUST04661,Norma Collins,ellen16@example.net,61.0,,Europe,France,Jonesberg,23053,2023-04-14,Returning,Apple Pay,Tablet,90,False,2894
CUST04662,Deborah Miller PhD,pstanley@example.net,20.0,Female,Asia Pacific,China,Jamesmouth,80417,2023-11-01,Loyal,Credit Card,Tablet,9,False,1513
CUST04663,Amanda Smith,jacksondonna@example.com,55.0,,Latin America,Colombia,Robertburgh,166377,2022-04-17,Returning,Debit Card,Mobile,88,False,4976
CUST04664,Derrick Nguyen,stacyroth@example.com,34.0,Other,Latin America,Chile,Smithside,189153,2023-09-20,VIP,Google Pay,Tablet,65,True,2967
CUST04665,Jared Mullins,monica19@example.net,56.0,Male,Asia Pacific,China,East Michelle,170100,2023-11-23,VIP,Credit Card,Mobile,52,True,3477
CUST04666,John Rogers,ewashington@example.org,71.0,,Asia Pacific,India,West Carrie,55099,2023-08-05,Loyal,Gift Card,App,90,False,898
CUST04667,Kyle Raymond,erinwhite@example.net,54.0,Female,Middle East & Africa,Egypt,East Nicole,100201,2022-02-04,New,Apple Pay,Mobile,31,False,6074
CUST04668,Jeremy Gibbs,sandrawright@example.com,62.0,Female,Asia Pacific,Japan,Levyfurt,92943,2023-04-13,VIP,Credit Card,Mobile,67,True,1920
CUST04669,Michael Roy,burnsnicholas@example.com,59.0,,North America,Canada,Maryhaven,108833,2022-08-30,Loyal,Google Pay,Tablet,100,True,6072
CUST04670,Cynthia Bates,ryansmith@example.net,57.0,Other,North America,USA,New Jamesborough,163043,2022-12-25,Loyal,Gift Card,Mobile,21,True,7709
CUST04671,Roy Johnston,zdixon@example.net,50.0,,Asia Pacific,China,Perryfurt,76546,2022-04-16,Returning,Debit Card,Desktop,60,False,2733
CUST04672,Karen Wood,bnewman@example.net,61.0,Other,Asia Pacific,Japan,Johntown,77767,2023-08-03,VIP,Debit Card,Tablet,90,True,1572
CUST04673,Dakota Ortiz,lopezdouglas@example.com,40.0,,Europe,Spain,West Thomastown,146498,2022-05-21,Loyal,PayPal,App,22,True,8041
CUST04674,Brandon Thomas,annyoung@example.org,41.0,,Europe,Germany,East Lindaport,24982,2023-12-19,New,Bank Transfer,Tablet,89,False,5342
CUST04675,Christopher Thomas,fholloway@example.net,75.0,Female,Middle East & Africa,UAE,Mayohaven,99906,2022-07-19,Returning,Google Pay,Tablet,6,False,8864
CUST04676,Mr. Shawn Bishop DDS,morgan54@example.org,42.0,Other,Europe,Spain,South Jessica,69068,2022-12-22,VIP,Google Pay,App,96,True,9446
CUST04677,Robert Robertson,donaldparker@example.net,65.0,,Europe,Netherlands,Cherylville,138438,2023-12-08,New,Gift Card,Mobile,81,False,8300
CUST04678,Robert Fuentes,qmora@example.net,42.0,Male,Latin America,Argentina,New Amandaton,25103,2022-07-13,Dormant,PayPal,Tablet,69,True,2226
CUST04679,Jessica Carney,andrew33@example.com,66.0,Male,Latin America,Argentina,Markberg,73178,2022-01-07,Loyal,Apple Pay,App,48,True,1040
CUST04680,David Anderson,timothyguzman@example.org,104.0,Male,North America,Canada,Whiteberg,186700,2022-09-27,Loyal,Gift Card,Mobile,39,True,4679
CUST04681,Anthony Davis,mcbridewendy@example.org,39.0,,Latin America,Chile,Port Morgan,119543,2022-01-16,New,Debit Card,App,12,True,7202
CUST04682,Jennifer Briggs,gking@example.org,18.0,Other,Middle East & Africa,Saudi Arabia,South Adamfurt,157629,2023-11-30,New,Debit Card,Mobile,70,True,2880
CUST04683,Sherry Walker,kimberlyphillips@example.net,68.0,,Europe,Netherlands,Simmonstown,78459,2022-02-25,At Risk,Gift Card,Tablet,58,False,3199
CUST04684,Jennifer Torres,maria52@example.net,35.0,Male,Latin America,Chile,Jonesland,95536,2023-01-25,New,Debit Card,Tablet,50,True,2769
CUST04685,Christopher Doyle,lewispeggy@example.net,52.0,Other,Europe,UK,New Jenniferside,192176,2023-06-04,Loyal,Gift Card,App,33,False,2154
CUST04686,Teresa Reynolds,teresa55@example.org,25.0,Male,Middle East & Africa,Saudi Arabia,Wendyland,74971,2022-07-19,Returning,Apple Pay,Desktop,72,False,726
CUST04687,Heather Harvey,vellis@example.com,56.0,Other,Latin America,Argentina,New Nicholaschester,176978,2023-04-06,New,Credit Card,Desktop,50,True,8498
CUST04688,James Lucero,vsullivan@example.org,27.0,Female,Europe,Spain,Ginaport,38508,2022-12-06,New,Google Pay,App,2,False,3039
CUST04689,Michael Dickson,shannonsmith@example.com,62.0,Male,Latin America,Colombia,Catherinechester,149856,2023-09-14,Returning,Debit Card,App,84,True,204
CUST04690,Devon Lester,russellwilson@example.com,56.0,,Asia Pacific,Australia,East Dustin,107308,2022-03-05,Dormant,Debit Card,Tablet,81,True,9523
CUST04691,Mitchell Garza,erinanderson@example.net,22.0,Other,Latin America,Colombia,Leehaven,56745,2023-05-26,Returning,Debit Card,Desktop,87,False,508
CUST04692,Sydney Scott,barnettmorgan@example.net,23.0,Male,Middle East & Africa,UAE,North Shawn,20950,2022-09-16,Returning,PayPal,Mobile,27,False,420
CUST04693,Monica Murphy,johnsongregory@example.com,50.0,Other,Europe,Italy,East Gary,27692,2022-07-30,Returning,Google Pay,Tablet,34,False,3431
CUST04694,Anita Robinson,johnsonlee@example.net,67.0,Female,Latin America,Argentina,Dennisport,49603,2023-06-11,Returning,Apple Pay,App,64,False,3480
CUST04695,Tracey Burch,camerongonzales@example.org,67.0,Male,Middle East & Africa,South Africa,Hallborough,39046,2022-05-09,Returning,Bank Transfer,Desktop,39,True,8396
CUST04696,Christine Zuniga,jose15@example.com,33.0,,Asia Pacific,Singapore,West Kevin,32230,2022-05-05,VIP,Google Pay,App,43,False,8398
CUST04697,Melissa Thomas,iowen@example.net,25.0,Male,Asia Pacific,Japan,Leblancberg,165574,2023-08-29,Returning,Credit Card,App,36,False,2721
CUST04698,Tara Reed,matthew80@example.org,63.0,Male,Middle East & Africa,UAE,Lake Angelashire,79873,2023-09-15,Returning,Debit Card,App,46,False,5065
CUST04699,Jessica Thompson,avilaelizabeth@example.net,31.0,Female,Latin America,Brazil,Candiceborough,35010,2023-08-19,New,Credit Card,Mobile,10,False,8647
CUST04700,Brett Robinson,moramarco@example.net,,Female,North America,Canada,Rodriguezbury,$24K,2023-02-19,Dormant,Bank Transfer,Mobile,18,False,5156
CUST04701,Brian Mckenzie,sowens@example.com,73.0,Other,Middle East & Africa,UAE,Josephbury,40802,2022-07-04,New,Google Pay,Mobile,4,False,3582
CUST04702,Sandra Reyes,efleming@example.net,25.0,Female,North America,Canada,East Tyroneview,119891,2023-01-13,New,Gift Card,App,22,False,1465
CUST04703,Regina Thompson,msmith@example.com,18.0,Female,Middle East & Africa,UAE,Clarkeport,170679,2023-01-13,Loyal,Credit Card,Desktop,3,True,7531
CUST04704,Kirk Griffin,alvaradopaul@example.com,66.0,Female,Middle East & Africa,South Africa,Port Brian,104896,2023-10-27,Returning,Apple Pay,Mobile,20,True,8900
CUST04705,Peter Rodriguez,spencergene@example.org,31.0,Male,North America,USA,Onealside,193671,2022-09-28,Returning,Debit Card,Desktop,73,True,9777
CUST04706,David Oconnell,sedwards@example.net,22.0,,Asia Pacific,China,Port Nicoleberg,92679,2022-11-29,Returning,Credit Card,Mobile,52,True,7625
CUST04707,Aaron Myers,melvin17@example.com,75.0,Male,Latin America,Argentina,South Danielbury,148693,2023-07-24,Loyal,Bank Transfer,Tablet,47,True,9361
CUST04708,Karen Campbell,brandon97@example.org,45.0,Other,Middle East & Africa,UAE,Barnesshire,73660,2022-01-24,New,Debit Card,Mobile,27,False,446
CUST04709,Matthew Brown,perkinschristopher@example.org,63.0,Female,North America,Canada,Philipchester,69150,2022-10-26,VIP,PayPal,Desktop,5,False,9440
CUST04710,Perry Lopez,robinsonmark@example.com,115.0,Other,Asia Pacific,Australia,East Edgarchester,84029,2023-11-25,Loyal,Bank Transfer,Desktop,94,False,1646
CUST04711,Kimberly Vega,thunt@example.org,60.0,,Europe,Germany,Christinaville,52918,2023-12-01,Returning,Apple Pay,Mobile,8,True,4807
CUST04712,Ivan Velazquez,dmacias@example.com,37.0,Female,North America,Canada,East Matthew,44474,2022-03-18,Returning,PayPal,App,54,False,3913
CUST04713,Jonathan Davis,jeremy63@example.com,21.0,Female,Europe,Spain,Burnettchester,78273,2022-12-03,New,Bank Transfer,Tablet,62,False,3286
CUST04714,Cory Adams,michelle59@example.com,24.0,Male,Europe,Spain,Lindsaychester,174152,2023-02-07,Loyal,Bank Transfer,Desktop,4,False,1670
CUST04715,Cynthia Pham,wayne29@example.com,61.0,Other,Latin America,Argentina,Padillahaven,118879,2022-08-19,Returning,Credit Card,Desktop,92,False,7053
CUST04716,Mercedes Mack,mark41@example.com,59.0,,Middle East & Africa,South Africa,Ritaland,51792,2023-04-01,Returning,PayPal,Desktop,3,True,9462
CUST04717,Heather Collins,penny14@example.org,75.0,Other,Asia Pacific,Singapore,New Richardfurt,117037,2022-12-27,Returning,Apple Pay,Tablet,83,True,960
CUST04718,Andrew Johnson DDS,larrythomas@example.com,24.0,Male,North America,Mexico,Lake Elizabeth,189241,2022-04-28,Dormant,Debit Card,Mobile,22,True,1555
CUST04719,David Murray,dfields@example.org,24.0,Male,Latin America,Colombia,Peckbury,177298,2022-07-15,Returning,Apple Pay,Desktop,77,True,7972
CUST04720,Laura Lawson,JesseOconnellathotmail.com,47.0,Female,Asia Pacific,China,Chasetown,110058,2023-08-31,At Risk,Apple Pay,App,61,False,342
CUST04721,Diane Freeman,fosterdiana@example.org,24.0,Female,Asia Pacific,Australia,West Stephanie,122616,2022-03-08,Returning,Bank Transfer,Mobile,87,False,3215
